CustomerID,FirstName,LastName,Email,Phone,Country,City,PostalCode,DateOfBirth,Gender,TrendID,Date,MarketSegment,Region,SalesVolume,SalesValue,MarketShare,GrowthRate,CompetitorInfo,TrendDescription,ProductID,ProductName,ProductGroupID,Price,Cost,SupplierID,StockLevel,ReorderLevel,Discontinued,Description,ProductGroupName,ParentGroupID,CreatedDate,UpdatedDate,IsActive,Category,SubCategory,Notes,SaleID,SaleDate,Quantity,UnitPrice,TotalPrice,PaymentMethod,StoreLocation,SalesRepID,AccessID,PageVisited,SessionDuration,ReferralSource,DeviceType,Browser,GeoLocation,EntryMethod,ExitMethod
,,,,,,,,,,86.0,2023-03-27,Food,Europe,7378.0,12279.43,7.91,-8.02,Competitor 86,Description of trend 86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,87.0,2023-03-28,Books,Asia,3767.0,3700.87,36.01,2.7,Competitor 87,Description of trend 87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,88.0,2023-03-29,Clothing,South America,6419.0,18212.6,18.52,-6.82,Competitor 88,Description of trend 88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,89.0,2023-03-30,Books,South America,5233.0,16423.74,46.09,-9.59,Competitor 89,Description of trend 89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,90.0,2023-03-31,Electronics,Europe,4710.0,46634.44,34.16,10.84,Competitor 90,Description of trend 90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,91.0,2023-04-01,Books,North America,9774.0,30465.72,49.25,14.87,Competitor 91,Description of trend 91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,92.0,2023-04-02,Clothing,South America,7290.0,49926.6,33.1,7.94,Competitor 92,Description of trend 92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,93.0,2023-04-03,Food,Europe,5471.0,29388.4,34.76,11.81,Competitor 93,Description of trend 93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,94.0,2023-04-04,Food,South America,9002.0,45289.33,34.79,-8.88,Competitor 94,Description of trend 94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,95.0,2023-04-05,Clothing,Europe,628.0,14547.9,5.9,7.16,Competitor 95,Description of trend 95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,96.0,2023-04-06,Food,Europe,1170.0,45329.61,19.29,-6.79,Competitor 96,Description of trend 96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,97.0,2023-04-07,Electronics,South America,145.0,7786.55,24.78,-3.89,Competitor 97,Description of trend 97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,98.0,2023-04-08,Books,Europe,5419.0,40551.11,5.32,4.46,Competitor 98,Description of trend 98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,99.0,2023-04-09,Food,North America,9095.0,25477.37,21.58,17.93,Competitor 99,Description of trend 99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,100.0,2023-04-10,Electronics,North America,7639.0,4973.31,10.89,4.81,Competitor 100,Description of trend 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,101.0,2023-04-11,Clothing,South America,6077.0,33754.82,26.89,10.07,Competitor 101,Description of trend 101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,102.0,2023-04-12,Clothing,Europe,8630.0,27482.36,48.35,3.7,Competitor 102,Description of trend 102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,103.0,2023-04-13,Electronics,Asia,2369.0,27433.73,32.66,6.47,Competitor 103,Description of trend 103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,104.0,2023-04-14,Books,Asia,3243.0,35459.87,41.02,18.08,Competitor 104,Description of trend 104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,105.0,2023-04-15,Books,North America,5547.0,36315.55,3.92,4.34,Competitor 105,Description of trend 105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,106.0,2023-04-16,Food,Asia,4324.0,32793.44,18.11,19.31,Competitor 106,Description of trend 106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,107.0,2023-04-17,Food,South America,5309.0,30751.6,20.64,13.35,Competitor 107,Description of trend 107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,108.0,2023-04-18,Clothing,South America,2529.0,34725.7,6.29,18.57,Competitor 108,Description of trend 108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,109.0,2023-04-19,Food,North America,3241.0,44677.97,5.32,17.0,Competitor 109,Description of trend 109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,110.0,2023-04-20,Food,North America,5782.0,17889.81,40.76,2.2,Competitor 110,Description of trend 110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,111.0,2023-04-21,Food,Asia,5835.0,5611.53,23.84,-2.73,Competitor 111,Description of trend 111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,112.0,2023-04-22,Books,North America,2549.0,21047.66,13.96,-0.03,Competitor 112,Description of trend 112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,113.0,2023-04-23,Clothing,Asia,538.0,49220.22,10.02,15.24,Competitor 113,Description of trend 113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,114.0,2023-04-24,Clothing,South America,1810.0,20118.21,16.09,0.26,Competitor 114,Description of trend 114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,115.0,2023-04-25,Books,Europe,7759.0,32727.81,13.14,14.87,Competitor 115,Description of trend 115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,116.0,2023-04-26,Food,North America,6774.0,9106.62,6.01,5.3,Competitor 116,Description of trend 116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,117.0,2023-04-27,Food,Europe,4612.0,9619.63,42.48,17.36,Competitor 117,Description of trend 117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,118.0,2023-04-28,Books,Asia,9812.0,33275.48,23.45,-6.77,Competitor 118,Description of trend 118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,119.0,2023-04-29,Electronics,Asia,6806.0,41616.52,9.87,18.68,Competitor 119,Description of trend 119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,120.0,2023-04-30,Clothing,South America,1897.0,12967.07,14.7,13.3,Competitor 120,Description of trend 120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,121.0,2023-05-01,Electronics,Europe,7587.0,9415.22,10.16,14.39,Competitor 121,Description of trend 121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,122.0,2023-05-02,Food,Europe,759.0,17793.29,18.19,0.53,Competitor 122,Description of trend 122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,123.0,2023-05-03,Electronics,North America,4692.0,26080.76,3.13,9.02,Competitor 123,Description of trend 123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,124.0,2023-05-04,Electronics,Europe,6223.0,32353.35,19.48,19.84,Competitor 124,Description of trend 124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,125.0,2023-05-05,Books,Asia,1449.0,42324.67,25.73,3.35,Competitor 125,Description of trend 125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,126.0,2023-05-06,Food,North America,5404.0,49699.77,17.45,-8.43,Competitor 126,Description of trend 126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,127.0,2023-05-07,Electronics,South America,4884.0,13835.37,9.69,-4.19,Competitor 127,Description of trend 127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,128.0,2023-05-08,Food,North America,6401.0,31393.02,15.2,8.75,Competitor 128,Description of trend 128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,129.0,2023-05-09,Food,South America,3862.0,22810.76,37.22,-2.7,Competitor 129,Description of trend 129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,130.0,2023-05-10,Food,South America,2173.0,40119.81,39.78,5.86,Competitor 130,Description of trend 130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,131.0,2023-05-11,Electronics,Europe,4975.0,13333.75,48.74,18.35,Competitor 131,Description of trend 131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,132.0,2023-05-12,Electronics,South America,8720.0,20126.74,15.66,2.69,Competitor 132,Description of trend 132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,133.0,2023-05-13,Books,South America,9740.0,10456.42,34.06,19.16,Competitor 133,Description of trend 133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,134.0,2023-05-14,Clothing,Europe,280.0,23706.25,16.84,1.11,Competitor 134,Description of trend 134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,135.0,2023-05-15,Books,Europe,7244.0,31439.17,2.79,15.16,Competitor 135,Description of trend 135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,136.0,2023-05-16,Electronics,Asia,7953.0,35142.75,1.67,-4.42,Competitor 136,Description of trend 136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,137.0,2023-05-17,Electronics,South America,8221.0,15429.48,9.4,-1.7,Competitor 137,Description of trend 137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,138.0,2023-05-18,Clothing,South America,9521.0,2042.8,36.76,-9.24,Competitor 138,Description of trend 138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,139.0,2023-05-19,Electronics,South America,7974.0,49065.81,30.27,15.24,Competitor 139,Description of trend 139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,140.0,2023-05-20,Food,South America,8978.0,39088.39,6.87,6.15,Competitor 140,Description of trend 140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,141.0,2023-05-21,Books,South America,4835.0,29655.48,15.14,8.74,Competitor 141,Description of trend 141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,142.0,2023-05-22,Books,Europe,3306.0,27867.78,16.84,-9.53,Competitor 142,Description of trend 142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,143.0,2023-05-23,Clothing,South America,3440.0,23162.3,15.13,-4.75,Competitor 143,Description of trend 143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,144.0,2023-05-24,Clothing,North America,200.0,42754.89,42.49,14.48,Competitor 144,Description of trend 144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,145.0,2023-05-25,Electronics,North America,4756.0,9159.69,1.15,2.34,Competitor 145,Description of trend 145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,146.0,2023-05-26,Electronics,Europe,5044.0,48003.98,29.55,-5.14,Competitor 146,Description of trend 146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,147.0,2023-05-27,Electronics,North America,5250.0,37802.93,17.42,3.7,Competitor 147,Description of trend 147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,148.0,2023-05-28,Food,South America,8066.0,44974.51,37.5,13.22,Competitor 148,Description of trend 148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,149.0,2023-05-29,Books,South America,1811.0,9801.99,4.95,-9.59,Competitor 149,Description of trend 149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,150.0,2023-05-30,Books,North America,7687.0,43341.08,9.69,10.89,Competitor 150,Description of trend 150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,151.0,2023-05-31,Electronics,North America,4183.0,48922.52,8.11,-1.9,Competitor 151,Description of trend 151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,152.0,2023-06-01,Clothing,South America,9366.0,14085.93,35.99,-3.63,Competitor 152,Description of trend 152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,153.0,2023-06-02,Food,Asia,1321.0,7728.04,31.1,11.72,Competitor 153,Description of trend 153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,154.0,2023-06-03,Electronics,South America,2136.0,49178.2,7.58,-3.3,Competitor 154,Description of trend 154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,155.0,2023-06-04,Clothing,Asia,2807.0,17165.01,46.26,11.56,Competitor 155,Description of trend 155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,156.0,2023-06-05,Books,North America,6078.0,34768.25,25.23,2.03,Competitor 156,Description of trend 156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,157.0,2023-06-06,Clothing,South America,7215.0,5420.12,39.7,15.86,Competitor 157,Description of trend 157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,158.0,2023-06-07,Food,North America,7911.0,48793.74,46.6,-7.94,Competitor 158,Description of trend 158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,159.0,2023-06-08,Food,South America,3452.0,41138.89,31.09,-1.35,Competitor 159,Description of trend 159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,160.0,2023-06-09,Electronics,Asia,361.0,37884.78,19.61,-0.33,Competitor 160,Description of trend 160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,161.0,2023-06-10,Clothing,Europe,6795.0,12191.68,37.49,0.51,Competitor 161,Description of trend 161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,162.0,2023-06-11,Clothing,North America,3902.0,39560.32,36.17,-3.57,Competitor 162,Description of trend 162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,163.0,2023-06-12,Books,Europe,9259.0,39707.39,13.91,2.65,Competitor 163,Description of trend 163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,164.0,2023-06-13,Books,Asia,1748.0,28119.84,46.29,2.63,Competitor 164,Description of trend 164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,165.0,2023-06-14,Food,North America,4459.0,31158.48,2.78,8.79,Competitor 165,Description of trend 165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,166.0,2023-06-15,Electronics,Asia,5157.0,9698.72,12.25,7.83,Competitor 166,Description of trend 166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,167.0,2023-06-16,Food,North America,2042.0,42131.96,39.56,-2.82,Competitor 167,Description of trend 167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,168.0,2023-06-17,Books,South America,3978.0,24739.76,42.73,7.96,Competitor 168,Description of trend 168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,169.0,2023-06-18,Books,Europe,783.0,42701.34,39.4,19.01,Competitor 169,Description of trend 169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,170.0,2023-06-19,Books,South America,8422.0,26327.52,46.58,11.69,Competitor 170,Description of trend 170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,171.0,2023-06-20,Food,Europe,1105.0,29602.93,11.68,-9.92,Competitor 171,Description of trend 171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,172.0,2023-06-21,Books,Europe,8727.0,22527.53,4.89,-6.16,Competitor 172,Description of trend 172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,173.0,2023-06-22,Books,Europe,7200.0,14345.92,36.94,7.59,Competitor 173,Description of trend 173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,174.0,2023-06-23,Food,South America,1341.0,41073.37,42.19,4.97,Competitor 174,Description of trend 174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,175.0,2023-06-24,Clothing,North America,229.0,29347.95,20.15,15.33,Competitor 175,Description of trend 175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,176.0,2023-06-25,Clothing,North America,8494.0,10631.7,40.45,-3.67,Competitor 176,Description of trend 176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,177.0,2023-06-26,Electronics,Europe,9311.0,12708.73,27.38,-0.23,Competitor 177,Description of trend 177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,178.0,2023-06-27,Food,South America,9400.0,33748.48,41.5,-2.62,Competitor 178,Description of trend 178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,179.0,2023-06-28,Electronics,Europe,9840.0,18536.79,49.25,-7.08,Competitor 179,Description of trend 179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,180.0,2023-06-29,Food,Asia,7181.0,8303.08,23.46,-9.41,Competitor 180,Description of trend 180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,181.0,2023-06-30,Food,North America,2881.0,47783.27,12.38,-6.15,Competitor 181,Description of trend 181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,182.0,2023-07-01,Electronics,North America,3159.0,45624.46,10.8,11.19,Competitor 182,Description of trend 182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,183.0,2023-07-02,Food,Asia,7236.0,1348.6,27.01,18.41,Competitor 183,Description of trend 183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,184.0,2023-07-03,Electronics,North America,3082.0,30651.15,9.78,9.26,Competitor 184,Description of trend 184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,185.0,2023-07-04,Electronics,North America,1333.0,33816.42,18.32,4.22,Competitor 185,Description of trend 185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,186.0,2023-07-05,Electronics,North America,9055.0,8502.05,12.58,14.34,Competitor 186,Description of trend 186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,187.0,2023-07-06,Electronics,South America,594.0,17091.96,49.62,1.7,Competitor 187,Description of trend 187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,188.0,2023-07-07,Books,South America,581.0,5792.86,29.96,13.66,Competitor 188,Description of trend 188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,189.0,2023-07-08,Books,North America,9555.0,16924.72,18.49,4.94,Competitor 189,Description of trend 189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,190.0,2023-07-09,Food,Asia,9348.0,42187.22,43.86,11.89,Competitor 190,Description of trend 190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,191.0,2023-07-10,Books,North America,7936.0,27076.8,5.04,15.33,Competitor 191,Description of trend 191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,192.0,2023-07-11,Books,North America,221.0,49832.55,48.62,-7.22,Competitor 192,Description of trend 192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,193.0,2023-07-12,Electronics,North America,5892.0,3884.46,21.13,-6.13,Competitor 193,Description of trend 193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,194.0,2023-07-13,Electronics,North America,2631.0,39273.22,17.29,11.12,Competitor 194,Description of trend 194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,195.0,2023-07-14,Clothing,Asia,7590.0,23640.31,24.64,4.94,Competitor 195,Description of trend 195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,196.0,2023-07-15,Food,Asia,6939.0,45666.94,5.43,-2.82,Competitor 196,Description of trend 196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,197.0,2023-07-16,Electronics,North America,4587.0,39027.55,34.53,15.19,Competitor 197,Description of trend 197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,198.0,2023-07-17,Clothing,Asia,4123.0,45113.42,22.84,-8.96,Competitor 198,Description of trend 198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,199.0,2023-07-18,Electronics,South America,352.0,39889.35,34.81,-0.73,Competitor 199,Description of trend 199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,200.0,2023-07-19,Clothing,Asia,9358.0,6774.31,41.35,-1.87,Competitor 200,Description of trend 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,1.0,Product 1,8.0,485.34,19.23,29.0,450.0,14.0,True,Description for Product 1,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,2.0,Product 2,20.0,390.11,78.13,36.0,92.0,24.0,False,Description for Product 2,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,3.0,Product 3,11.0,397.2,201.0,29.0,142.0,5.0,False,Description for Product 3,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,4.0,Product 4,12.0,99.65,518.16,23.0,429.0,5.0,True,Description for Product 4,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,5.0,Product 5,18.0,600.44,545.27,10.0,178.0,48.0,False,Description for Product 5,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,6.0,Product 6,8.0,438.09,518.26,43.0,34.0,43.0,True,Description for Product 6,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,7.0,Product 7,13.0,769.87,799.98,29.0,145.0,18.0,False,Description for Product 7,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,8.0,Product 8,1.0,715.59,376.78,23.0,316.0,47.0,True,Description for Product 8,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,9.0,Product 9,16.0,272.77,159.74,25.0,36.0,27.0,False,Description for Product 9,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,10.0,Product 10,14.0,869.2,160.24,20.0,95.0,31.0,False,Description for Product 10,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,11.0,Product 11,10.0,133.08,738.01,25.0,362.0,47.0,True,Description for Product 11,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,12.0,Product 12,15.0,695.68,569.38,38.0,498.0,40.0,False,Description for Product 12,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,13.0,Product 13,19.0,833.96,332.32,2.0,337.0,12.0,False,Description for Product 13,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,14.0,Product 14,4.0,562.95,643.46,48.0,300.0,6.0,False,Description for Product 14,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,15.0,Product 15,17.0,438.21,25.11,47.0,332.0,42.0,True,Description for Product 15,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,16.0,Product 16,17.0,995.38,675.67,41.0,148.0,37.0,False,Description for Product 16,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,17.0,Product 17,7.0,559.34,754.53,5.0,389.0,9.0,True,Description for Product 17,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,18.0,Product 18,4.0,170.74,465.14,25.0,120.0,6.0,True,Description for Product 18,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,19.0,Product 19,19.0,549.96,499.39,18.0,85.0,20.0,True,Description for Product 19,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,20.0,Product 20,16.0,255.01,298.68,8.0,128.0,34.0,True,Description for Product 20,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,21.0,Product 21,20.0,699.18,66.55,15.0,253.0,35.0,False,Description for Product 21,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,22.0,Product 22,12.0,251.49,511.01,6.0,468.0,45.0,False,Description for Product 22,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,23.0,Product 23,3.0,901.27,683.58,22.0,407.0,36.0,False,Description for Product 23,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,24.0,Product 24,13.0,375.9,378.16,9.0,458.0,21.0,True,Description for Product 24,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,25.0,Product 25,20.0,954.17,639.06,48.0,17.0,16.0,True,Description for Product 25,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,26.0,Product 26,2.0,402.26,123.65,45.0,316.0,30.0,True,Description for Product 26,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,27.0,Product 27,6.0,284.08,71.72,31.0,191.0,18.0,True,Description for Product 27,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,28.0,Product 28,6.0,213.8,359.49,4.0,282.0,35.0,True,Description for Product 28,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,29.0,Product 29,7.0,880.77,500.5,3.0,42.0,30.0,False,Description for Product 29,,,,,,,,,,,,,,,,,,,,,,,,,
